Project ID,Category,Title,County,Improvement Type,Cost,Primary Project, Description
"109024","Anticipated","Little Shilo Rd Resurfacing","Chester       ","Resurface","185500","null","Little Shilo Road Resurfacing 
Chester County 
Resurfacing"
"109029","Anticipated","Parkersville Rd Resurfacing","Chester       ","Resurface","430500","null","Parkersville Road Resurfacing 
Chester County 
Resurfacing"
"109031","Anticipated","Spring Dell Rd Sealcoat:Chatham Rd-Buck Run Rd","Bucks         ","Surface Treatment","50000","null","Spring Dell Road 
Chester County 
Sealcoating"
"109056","Anticipated","Chestnut Rd Resurfacing","Delaware      ","Resurface","493500","null","Crum Creek Road Resurfacing 
Delaware County 
Resurfacing"
"109089","Anticipated","Beidler Rd Resurfacing","Montgomery    ","Resurface","700000","null","Beidler Road Resurfacing 
Montgomery County 
Resurfacing"
"109147","Anticipated","Zuck Rd: Zimmerly to 26th St","Erie          ","Restoration","6400000","null","SR 4015 (Zuck Rd) State Route 4014 to State Route 20
Millcreek Township
Restoration"
"109151","Anticipated","PA 428: PA 8 to Cherrytree Rd","Venango       ","Restoration","5730000","null","SR 428 from US 62 to T-450
Oakland Township
Restoration, rehabilitation & Betterment"
"109242","Anticipated","Valleybrook/Bebout Rd Intersection","Washington    ","Intersection Improvement","1850000","null","Valleybrook/Bebout Road Intersection 
Safety Improvement
Peters Township, Washington County."
"109366","Anticipated","Luzerne County SR 2045 Resurfacing 2022","Luzerne       ","Resurface","0","113423","Resurfacing on State Route 2045 (South Main Road) from State Route 309 (Hunter Highway) to State Route 3007 (Blue Ridge Trail), Butler, Dorrance, Townships, Luzerne County."
"109390","Anticipated","Mercer Road Bridge","Beaver        ","Bridge Replacement","1339681","null","Bridge Replacement or restoration on SR 65, Mercer Road over Branch of Bennett Run in North Sewickley Township, Beaver County."
"109510","Anticipated","Thornburg Bridge","Allegheny     ","Bridge Preservation Activities","7200000","null","Bridge Preservation with minimal roadway approach work on SR 60, Steubenville Pike, 2 miles east of I-79 exit in Robinson Township/City of Pittsburgh, Allegheny County."
"109518","Anticipated","AWPM 2022","Allegheny     ","Safety Improvement","650000","null","Install all weather pavement markers in various locations district 11"
"109691","Anticipated","Smart Spines  (ATCMTD)","Allegheny     ","Intersection Improvement","28798636","null","(Sponsor = City of Pittsburgh) Signal improvement at approximately 126 intersections along eight corridors within the City of Pittsburgh, Allegheny County."
"109693","Anticipated","Park Road Slide","Indiana       ","Safety Improvement","371727","null","Along SR 3025 (Park Road)
Young Township
Roadway Slide Repair"
"109810","Anticipated","Charleston Rd to S. Shodac Rd","Tioga         ","Surface Treatment Micro-Surfacing","382000","null","Microsurfacing
Charleston Rd to S. Schodac Rd
Charleston & Richmond Twps"
"109817","Anticipated","I-90 MM 18 to MM 23 - #13","Erie          ","Restoration","4850000","null","Interstate 90 (American Veterans Memorial Highway) from mile marker 18 to mile marker 23. 
Mckean and Summit Townships
Highway Preservation"
"109896","Anticipated","Erie 2022 RPM","Erie          ","Reflective Pavement Markers","0","110478","Various state routes in Erie County
Various municipalities in Erie County
2022 All Weather Pavement Markings"
"110032","Anticipated","RATS Bridge Preservation #8","Berks         ","Bridge Rehabilitation","3090000","null","Various Bridges
Berks County
Consultant design and construction of bridge repairs and preservation
"
"110070","Anticipated","22 from Farmersville Rd to 512","Northampton   ","Resurface","18000000","null","Resurface/Restoration of US 22 from Farmersville Rd to 512 mainline along with the SR 191 and SR 512 interchange ramps
Bethlehem Township, Northampton County."
"110080","Anticipated","PA 699 Edinboro Rd Br over Walnut Creek Branch","Erie          ","Bridge Replacement","800000","null","State Route 699 (Edinboro Road) Bridge over Walnut Creek Branch in Summit Township and Erie County.
Department Force Bridge Preservation/Restoration/Replacement"
"110082","Anticipated","SR 4040 Old Route 22 - Tulpehocken","Berks         ","Resurface","3218610","null","Resurfacing and guide rail upgrades to SR 4040 from Bethel Twp. Line to SR 4028, St. Michaels Road in Upper Tulpehocken, Upper Bern and Tilden Townships in Berks County."
"110100","Anticipated","Bridge Improvement T-529 Miller Rd over Laurel Run","Huntingdon    ","Bridge Improvement","803900","null","Over Laurel Run 
Jackson Township
Bridge Improvement"
"110126","Anticipated","Mercer 2022 RPM","Mercer        ","Reflective Pavement Markers","0","110478","Various state routes in Mercer County
Various municipalities in Mercer County
2022 All Weather Pavement Markers"
"110135","Anticipated","5th Ave Mill Run Bridge","Blair         ","Bridge Rehabilitation","814040","null","5th Avenue over Mill Run 
City of Altoona
Bridge Rehabilitation"
"110154","Anticipated","21-22 RPM Contract SEDA-COG","Columbia      ","Reflective Pavement Markers","0","110250","Various Routes in the SEDA-COG Region,
Columbia, Montour, Northumberland, Snyder, & Union Counties,
Region wide RPM Contract"
"110163","Anticipated","SR 1022 over North Branch Susquehanna River","Bradford      ","Bridge Preservation Activities","625000","null","SR 1022 over North Branch of the Susquehanna
Ulster Township
Bridge preservation"
"110169","Anticipated","SR 29/Cedar Crest Blvd Signal Upgrade","Lehigh        ","Existing Signal Improvement","2731750","null","SR 29/Cedar Crest Boulevard
Salisbury Township
Lehigh County
Signal Upgrade"
"110170","Anticipated","MacArthur Rd Signal Upgrade","Lehigh        ","Existing Signal Improvement","4800000","null","SR 145 from 6th Street to Chestnut Street
City of Allentown/Whitehall Township
Lehigh County
MacArthur Road Signal Upgrade"
"110174","Anticipated","Mauch Chunk Rd Signal Upgrade","Lehigh        ","Existing Signal Improvement","1500000","null","Mauch Chunk Road (SR 1017)
South Whitehall Township
Lehigh County
Signal Upgrade"
"110175","Anticipated","T-420 over Kish Creek","Mifflin       ","Bridge Removal","615266","null","T-420 over Kish Creek
Derry Township
Bridge Removal"
"110203","Anticipated","T-556 over East Mill Creek","Lycoming      ","Bridge Replacement","708500","null","T-556 (Heilman Rd) over East Mill Creek
Upper Fairfield Township
Bridge Improvement"
"110206","Anticipated","Gibraltar and Shelbourne Intersection","Berks         ","Intersection Improvement","0","103884","Improve the intersection adjacent to the bridge in order to reduce or eliminate recurring peak hour congestion.  Improvements include addition of an eastbound to northbound left turn lane and a new traffic signal."
"110222","Anticipated","US 11 from SR 1024 to Montour Co Line","Northumberland","Surface Treatment Micro-Surfacing","550000","null","Microsurface
SR 1024 (Ridge Rd) to the Montour Co Line
Point Twp"
"110223","Anticipated","North Lombard St to Shamokin Cr INTERIM","Northumberland","Resurface","0","87944","Mill and resurface
North Lombard St to Shamokin Creek
City of Shamokin"
"110250","Anticipated","FFY 22 WATS RPM Contract","Lycoming      ","Reflective Pavement Markers","30000","null","Install/replace RPMs on various routes in Lycoming County"
"110325","Anticipated","21-22RPM Contract NTIER","Bradford      ","Reflective Pavement Markers","0","110250","Various Routes in the NTIER Region 
Bradford, Sullivan, and Tioga Counties
Region wide RPM Contract"
"110327","Anticipated","SR 309 Signal Corridor","Luzerne       ","Safety Improvement","2010000","null","Safety improvements on State Route 309 (Memorial Highway/Tunkhannock Highway) between State Route 1050 and Wellington Avenue in Kingston Township, Dallas Township, and Dallas Borough, Luzerne County."
"110355","Anticipated","2022 Bridge Preservation","Clinton       ","Bridge Improvement","4070000","null","SR 0150 over Bald Eagle Creek in Bald Eagle Township
SR 0150 over Chatham Run in Dunstable Township
SR 0220 over Fishing Creek in Lamar Township
Bridge Improvements"
"110374","Anticipated","West Liberty Ave ATSPM		","Allegheny     ","Existing Signal Improvement","1250000","null","Installing ATSPM (Automated Traffic Signal Performance Measures) along SR 3069 from Bower Hill Rd in Mt. Lebanon to Pioneer Ave in Dormont, Allegheny County."
"110401","Anticipated","PA 88 SB - Charleroi CMAQ","Washington    ","New Traffic Signal","2830400","null","PA 88 SB - Charleroi CMAQ
Traffic Signal Improvements
Charleroi Borough, Washington County"
"110462","Anticipated","PA 356 Moraine Pointe to Campus Ln Signal Upgrade","Butler        ","Existing Signal Improvement","1456311","null","Along PA 356/68 from Campus Lane to Moraine Pointe Plaza
Butler Township
Signal Upgrade"
"110472","Anticipated","SR 2004 - Rockdale Rd to Masion Dixon Rd","Somerset      ","Resurface","691000","null","SR 2004 (Mount Davis Rd) from Rockdale Rd to Mason Dixon Hwy
Meyersdale Borough and Summit Township
Resurfacing"
"110478","Anticipated","Northwest 2022 RPM","Venango       ","Reflective Pavement Markers","118139","null","Various state routes
Various municipalities in Crawford, Forest, Venango and Warren Counties
2022 All Weather Pavement Markings"
"110500","Anticipated","SR 4007 - W Patriot to Felgar Rd","Somerset      ","Resurface","0","116924","From West Patriot Street to Felgar Rd
Somerset Borough
Resurface"
"110671","Anticipated","2022 NC Bridge Preservation","McKean        ","Bridge Improvement","1650000","null","SR 346 over T-398 and WNYPA RR, includes SR 1023
Eldred Borough
Bridge Improvements"
"110775","Anticipated","Kennett Safer Active Trans(L)","Chester       ","Bicycle Facilities/Services","1215424","null","Kennett Square Safer Active Transportation Routes
Kennett Square Borough 
Installation of bicycle and pedestrian facilities
"
"110778","Anticipated","Jenkintown-Pennypack Trail","Montgomery    ","Pedestrian Facilities","1200000","null","Jenkintown-Pennypack Trail 
Abington Township 
Construction of a multi-use trail"
"110779","Anticipated","Parkside Cynwyd Trl Ext(L)","Montgomery    ","Pedestrian Facilities","533997","null","Parkside Cynwyd Trail Extension 
Lower Merion Township 
Construction of a multi-use trail"
"110828","Anticipated","SR 45 to Orchard Ln","Union         ","Resurface","1030000","null","Resurfacing
SR 45 to Orchard Ln
Mifflinburg Boro"
"110836","Anticipated","Bayfront Parkway at 6th Street Intersection Impr.","Erie          ","Intersection Improvement","2546000","null","Bayfront Parkway (SR 4034) from Port Access Road to East 12th Street
City of Erie
Intersection and Corridor Improvements"
"110943","Anticipated","Pike SR 1014 Paving","Pike          ","Resurface","682270","null","Resurfacing State Route 1014 (Masthope Road) from Kelly Road to Saint Vincent's Pointe Road in Lackawaxen Township, Pike County."
"110961","Anticipated","Old Skippack Rd Roundabout","Montgomery    ","Safety Improvement","2100000","null","Old Skippack Rd. Roundabout
Montgomery County 
Roundabout installation 
"
"110966","Anticipated","Old Lincoln/Hulmeville Int Improv","Bucks         ","Safety Improvement","1971200","null","Old Lincoln Highway & Hulmeville Ave. Intersection Improvements 
Bucks County 
Intersection improvements"
"111021","Anticipated","Bethel Road & Mill Road Roundabout","Delaware      ","Safety Improvement","2581632","null","Bethal Rd. Roundabout 
Delaware County 
Roundabout installation"
"111134","Anticipated","C and H Corridor","Luzerne       ","RR Warning Devices","575000","null","Installation of Railroad Lights with LED's, Gates, Bells, Circuitry and Housing on SR 424 (Arthur Gardner Highway), TR 466 (Sissock Drive), Hazle, Hanover Townships, Luzerne Co., SR 1009 (Blaine Street), Kline Township, Schuylkill Co."
"111143","Anticipated","Lime Street Resurfacing","Lancaster     ","Resurface","3747094","null","Resurface
US 222 North (Lime Street) from Vine Street to SR 1002 (Orange Street)
City of Lancaster"
"111169","Anticipated","Gwyndd Mrcy Univ Access & Safety(L)","Montgomery    ","Safety Improvement","531801","null","Gwynedd Mercy University Access & Safety
Lower Gynedd Township 
Intersection and Pedestrian safety improvements"
"111170","Anticipated","Blair Mill Rd. Safety(L)","Montgomery    ","Intersection Improvement","3452732","null","Blair Mill Road Safety Improvements
Upper Moreland Township
Intersection Improvements"
"111171","Anticipated","Spring House Roadway Int(L).","Montgomery    ","Intersection Improvement","2181661","null","Spring House Roadway Improvements 
Lower Gwynedd Township
Roadway widening and intersection improvements"
"111283","Anticipated","SR 14 to SR 284 NB & SB","Lycoming      ","Surface Treatment Micro-Surfacing","1500000","null","Microsurfacing
SR 14 to SR 284 NB & SB
Lewis, Cogan House & Jackson Twps"
"111394","Anticipated","Waynesboro Ped Safety Project","Franklin      ","Bike/Ped Safety Education","240056","null","Construct street lighting on PA-16 (Main Street) between Broad Street and Franklin Street, Walnut Street between 2nd and 3rd Street, PA-16 and Clayton Avenue intersection in Waynesboro Borough."
"111396","Anticipated","LVRT Phase 6B","Lebanon       ","Bicycle Facilities/Services","1024000","null","Along Chestnut St from 16th St at John Wenger Park to 22nd St at Gloniger Woods Park
Lebanon City, North Cornwall Twp
Construct a multi-use trail"
"111408","Anticipated","Critical Sidewalk Gap TAP","Allegheny     ","Transportation Enhancement","980000","null","(Sponsor = City of Pittsburgh) enhance pedestrian safety and access by constructing sidewalks within critical gaps throughout the City of Pittsburgh, Allegheny County"
"111410","Anticipated","Pittsburgh Pedestrian Wayfinding TAP","Allegheny     ","Transportation Enhancement","1000000","null","(Sponsor = Pittsburgh Downtown Partnership) Safer for pedestrians to find their way in the participating neighborhoods within the City of Pittsburgh, Allegheny County."
"111416","Anticipated","Loyalhanna Creek Trail Segments 5 & 6","Westmoreland  ","Bicycle Facilities/Services","1000000","null","Loyalhanna Creek Trail Segments 5 & 6 
Bicycle/Pedestrian Facility
Derry Township, Westmoreland County"
